timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1594391591058,39,Home-0,200,,jp@gc - Ultimate Thread Group 1-527,text,true,,6711,226,521,521,http://localhost:8082/,39,0,1
1594391589078,28,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-687,,true,,13353,285,521,521,null,0,1994,0
1594391591072,28,catalog-0,200,,jp@gc - Ultimate Thread Group 1-687,text,true,,13353,285,521,521,http://localhost:8082/books/,27,0,1
1594391590892,27,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-811,,true,,13351,285,521,521,null,0,185,0
1594391591076,27,catalog-0,200,,jp@gc - Ultimate Thread Group 1-811,text,true,,13351,285,521,521,http://localhost:8082/books/,27,0,1
1594391589606,22,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-736,,true,,13353,285,521,521,null,0,1482,0
1594391591087,22,catalog-0,200,,jp@gc - Ultimate Thread Group 1-736,text,true,,13353,285,521,521,http://localhost:8082/books/,22,0,1
1594391590465,18,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-922,,true,,19908,287,521,521,null,0,629,0
1594391591094,18,book-0,200,,jp@gc - Ultimate Thread Group 1-922,text,true,,19908,287,521,521,http://localhost:8082/books/23,17,0,0
1594391590324,3,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-794,,true,,7927,187,521,521,null,0,786,0
1594391587218,5,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-896,,true,,13351,285,521,521,null,0,3891,0
1594391591110,3,Book category-0,200,,jp@gc - Ultimate Thread Group 1-794,text,true,,7927,187,521,521,http://localhost:8082/books/category/2,3,0,0
1594391591108,5,catalog-0,200,,jp@gc - Ultimate Thread Group 1-896,text,true,,13351,285,521,521,http://localhost:8082/books/,5,0,1
1594391590746,4,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-789,,true,,13353,285,521,521,null,0,364,0
1594391591109,4,catalog-0,200,,jp@gc - Ultimate Thread Group 1-789,text,true,,13353,285,521,521,http://localhost:8082/books/,4,0,2
1594391589641,11,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-986,,true,,6977,756,521,521,null,0,1463,0
1594391591104,11,logout-0,200,,jp@gc - Ultimate Thread Group 1-986,text,true,,6977,756,521,521,http://localhost:8082/,1,0,0
1594391585272,11,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-790,,true,,13353,285,521,521,null,0,5833,0
1594391591104,11,catalog-0,200,,jp@gc - Ultimate Thread Group 1-790,text,true,,13353,285,521,521,http://localhost:8082/books/,11,0,1
1594391589715,3,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-730,,true,,13353,285,521,521,null,0,1398,0
1594391591112,3,catalog-0,200,,jp@gc - Ultimate Thread Group 1-730,text,true,,13353,285,521,521,http://localhost:8082/books/,3,0,0
1594391590622,4,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-994,,true,,13351,285,521,521,null,0,492,0
1594391591113,4,catalog-0,200,,jp@gc - Ultimate Thread Group 1-994,text,true,,13351,285,521,521,http://localhost:8082/books/,4,0,0
1594391589621,4,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-992,,true,,13351,285,521,521,null,0,1498,0
1594391591118,4,catalog-0,200,,jp@gc - Ultimate Thread Group 1-992,text,true,,13351,285,521,521,http://localhost:8082/books/,4,0,1
1594391587737,11,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-826,,true,,20203,286,521,521,null,0,3380,0
1594391591117,11,book-0,200,,jp@gc - Ultimate Thread Group 1-826,text,true,,20203,286,521,521,http://localhost:8082/books/5,10,0,2
1594391589611,5,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-995,,true,,10879,187,521,521,null,0,1521,0
1594391591132,5,Book category-0,200,,jp@gc - Ultimate Thread Group 1-995,text,true,,10879,187,521,521,http://localhost:8082/books/category/1,5,0,1
1594391589617,4,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-777,,true,,7917,187,521,521,null,0,1519,0
1594391591135,4,Book category-0,200,,jp@gc - Ultimate Thread Group 1-777,text,true,,7917,187,521,521,http://localhost:8082/books/category/3,4,0,0
1594391590679,5,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-900,,true,,10881,187,521,521,null,0,456,0
1594391591135,5,Book category-0,200,,jp@gc - Ultimate Thread Group 1-900,text,true,,10881,187,521,521,http://localhost:8082/books/category/1,4,0,0
1594391589754,7,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-965,,true,,6977,756,521,521,null,0,1380,0
1594391591134,7,logout-0,200,,jp@gc - Ultimate Thread Group 1-965,text,true,,6977,756,521,521,http://localhost:8082/,1,0,0
1594391589621,9,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-942,,true,,6977,756,521,521,null,0,1513,0
1594391591134,9,logout-0,200,,jp@gc - Ultimate Thread Group 1-942,text,true,,6977,756,521,521,http://localhost:8082/,1,0,0
1594391589309,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-541,,true,,6711,226,521,521,null,0,1832,0
1594391591140,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-541,text,true,,6711,226,521,521,http://localhost:8082/,4,0,1
1594391587806,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-589,,true,,6711,226,521,521,null,0,3337,0
1594391591143,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-589,text,true,,6711,226,521,521,http://localhost:8082/,3,0,1
1594391590453,155,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-526,,true,,18670,864,521,521,null,0,544,0
1594391590990,3,login-0,200,,jp@gc - Ultimate Thread Group 1-526,text,true,,4977,231,517,517,http://localhost:8082/login,3,0,0
1594391591000,152,login-1,200,,jp@gc - Ultimate Thread Group 1-526,text,true,,13693,633,521,521,http://localhost:8082/books,149,0,0
1594391590966,3,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-693,,true,,13353,285,521,521,null,0,193,0
1594391591159,3,catalog-0,200,,jp@gc - Ultimate Thread Group 1-693,text,true,,13353,285,521,521,http://localhost:8082/books/,2,0,0
1594391589274,195,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-763,,true,,40166,1411,521,521,null,0,1700,0
1594391590855,187,review-0,200,,jp@gc - Ultimate Thread Group 1-763,text,true,,20236,1078,518,518,http://localhost:8082/books/8#reviews,71,0,1
1594391591161,8,review-1,200,,jp@gc - Ultimate Thread Group 1-763,text,true,,19930,333,521,521,http://localhost:8082/books/8,8,0,0
1594391587886,10,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-993,,true,,6977,756,521,521,null,0,3275,0
1594391591161,10,logout-0,200,,jp@gc - Ultimate Thread Group 1-993,text,true,,6977,756,521,521,http://localhost:8082/,2,0,1
1594391588705,7,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-823,,true,,6977,756,521,521,null,0,2461,0
1594391591166,7,logout-0,200,,jp@gc - Ultimate Thread Group 1-823,text,true,,6977,756,521,521,http://localhost:8082/,2,0,1
1594391589436,5,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-565,,true,,13353,285,521,521,null,0,1736,0
1594391591171,5,catalog-0,200,,jp@gc - Ultimate Thread Group 1-565,text,true,,13353,285,521,521,http://localhost:8082/books/,5,0,1
1594391589079,330,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-861,,true,,40455,1444,521,521,null,0,1770,0
1594391589832,322,review-0,200,,jp@gc - Ultimate Thread Group 1-861,text,true,,20381,1110,485,485,http://localhost:8082/books/11#reviews,248,0,0
1594391591171,8,review-1,200,,jp@gc - Ultimate Thread Group 1-861,text,true,,20074,334,521,521,http://localhost:8082/books/11,8,0,0
1594391590503,2,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-820,,true,,7917,187,521,521,null,0,684,0
1594391591187,2,Book category-0,200,,jp@gc - Ultimate Thread Group 1-820,text,true,,7917,187,521,521,http://localhost:8082/books/category/3,2,0,0
1594391590512,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-502,,true,,6711,226,521,521,null,0,676,0
1594391591188,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-502,text,true,,6711,226,521,521,http://localhost:8082/,3,0,1
1594391590888,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-487,,true,,6711,226,522,522,null,0,302,0
1594391591190,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-487,text,true,,6711,226,522,522,http://localhost:8082/,2,0,0
1594391586848,4,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-865,,true,,13353,177,522,522,null,0,4342,0
1594391591189,4,Book category-0,200,,jp@gc - Ultimate Thread Group 1-865,text,true,,13353,177,522,522,http://localhost:8082/books/,4,0,1
1594391589078,219,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-583,,true,,18670,864,522,522,null,0,1907,0
1594391589090,2,login-0,200,,jp@gc - Ultimate Thread Group 1-583,text,true,,4977,231,454,454,http://localhost:8082/login,2,0,0
1594391590987,217,login-1,200,,jp@gc - Ultimate Thread Group 1-583,text,true,,13693,633,522,522,http://localhost:8082/books,213,0,0
1594391589562,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-532,,true,,6711,226,524,524,null,0,1643,0
1594391591205,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-532,text,true,,6711,226,524,524,http://localhost:8082/,3,0,1
1594391589839,429,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-945,,true,,40431,1434,524,524,null,0,945,0
1594391590314,407,review-0,200,,jp@gc - Ultimate Thread Group 1-945,text,true,,20372,1100,505,505,http://localhost:8082/books/12#reviews,134,0,0
1594391591191,22,review-1,200,,jp@gc - Ultimate Thread Group 1-945,text,true,,20059,334,524,524,http://localhost:8082/books/12,21,0,1
1594391589673,8,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-528,,true,,6711,226,524,524,null,0,1533,0
1594391591205,8,Home-0,200,,jp@gc - Ultimate Thread Group 1-528,text,true,,6711,226,524,524,http://localhost:8082/,8,0,1
1594391587244,204,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-867,,true,,39834,1429,524,524,null,0,3767,0
1594391588694,186,review-0,200,,jp@gc - Ultimate Thread Group 1-867,text,true,,20071,1095,443,443,http://localhost:8082/books/13#reviews,25,0,0
1594391591197,18,review-1,200,,jp@gc - Ultimate Thread Group 1-867,text,true,,19763,334,524,524,http://localhost:8082/books/13,17,0,1
1594391590190,178,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-915,,true,,39857,1444,525,525,null,0,854,0
1594391590215,166,review-0,200,,jp@gc - Ultimate Thread Group 1-915,text,true,,20081,1110,494,494,http://localhost:8082/books/15#reviews,27,0,0
1594391591210,12,review-1,200,,jp@gc - Ultimate Thread Group 1-915,text,true,,19776,334,525,525,http://localhost:8082/books/15,11,0,0
1594391588175,668,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-869,,true,,39742,1424,525,525,null,0,2381,0
1594391589479,658,review-0,200,,jp@gc - Ultimate Thread Group 1-869,text,true,,20080,1090,485,485,http://localhost:8082/books/14#reviews,611,0,1
1594391591214,10,review-1,200,,jp@gc - Ultimate Thread Group 1-869,text,true,,19662,334,525,525,http://localhost:8082/books/14,10,0,0
1594391590212,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-510,,true,,6711,226,525,525,null,0,1009,0
1594391591221,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-510,text,true,,6711,226,525,525,http://localhost:8082/,3,0,1
1594391588398,4,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-681,,true,,13353,177,525,525,null,0,2825,0
1594391591222,4,Book category-0,200,,jp@gc - Ultimate Thread Group 1-681,text,true,,13353,177,525,525,http://localhost:8082/books/,4,0,1
1594391589136,4,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-836,,true,,13353,285,525,525,null,0,2100,0
1594391591235,4,catalog-0,200,,jp@gc - Ultimate Thread Group 1-836,text,true,,13353,285,525,525,http://localhost:8082/books/,4,0,2
1594391586984,218,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-636,,true,,18670,864,525,525,null,0,4057,0
1594391588153,1,login-0,200,,jp@gc - Ultimate Thread Group 1-636,text,true,,4977,231,423,423,http://localhost:8082/login,1,0,0
1594391591041,217,login-1,200,,jp@gc - Ultimate Thread Group 1-636,text,true,,13693,633,525,525,http://localhost:8082/books,214,0,1
1594391589969,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-520,,true,,6711,226,525,525,null,0,1289,0
1594391591257,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-520,text,true,,6711,226,525,525,http://localhost:8082/,3,0,1
1594391589668,13,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-809,,true,,6977,756,525,525,null,0,1581,0
1594391591249,13,logout-0,200,,jp@gc - Ultimate Thread Group 1-809,text,true,,6977,756,525,525,http://localhost:8082/,3,0,1
1594391589406,5,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-956,,true,,10879,187,525,525,null,0,1854,0
1594391591257,5,Book category-0,200,,jp@gc - Ultimate Thread Group 1-956,text,true,,10879,187,525,525,http://localhost:8082/books/category/1,5,0,1
1594391590924,4,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-679,,true,,13353,177,525,525,null,0,337,0
1594391591260,4,Book category-0,200,,jp@gc - Ultimate Thread Group 1-679,text,true,,13353,177,525,525,http://localhost:8082/books/,4,0,0
1594391589760,6,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-645,,true,,13353,285,525,525,null,0,1502,0
1594391591261,6,catalog-0,200,,jp@gc - Ultimate Thread Group 1-645,text,true,,13353,285,525,525,http://localhost:8082/books/,6,0,3
1594391589613,244,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-549,,true,,18670,864,525,525,null,0,1414,0
1594391589958,68,login-0,200,,jp@gc - Ultimate Thread Group 1-549,text,true,,4977,231,483,483,http://localhost:8082/login,68,0,0
1594391591095,176,login-1,200,,jp@gc - Ultimate Thread Group 1-549,text,true,,13693,633,525,525,http://localhost:8082/books,170,0,0
1594391587475,72,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-862,,true,,19805,286,529,529,null,0,3814,0
1594391591289,72,book-0,200,,jp@gc - Ultimate Thread Group 1-862,text,true,,19805,286,529,529,http://localhost:8082/books/4,71,0,1
1594391586712,13,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-928,,true,,18713,286,529,529,null,0,4648,0
1594391591360,13,book-0,200,,jp@gc - Ultimate Thread Group 1-928,text,true,,18713,286,529,529,http://localhost:8082/books/3,12,0,1
1594391590503,85,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-976,,true,,13351,285,529,529,null,0,785,0
1594391591288,85,catalog-0,200,,jp@gc - Ultimate Thread Group 1-976,text,true,,13351,285,529,529,http://localhost:8082/books/,85,0,0
1594391591011,30,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-746,,true,,8608,187,529,529,null,0,334,0
1594391591345,30,Book category-0,200,,jp@gc - Ultimate Thread Group 1-746,text,true,,8608,187,529,529,http://localhost:8082/books/category/4,30,0,0
1594391589854,58,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-830,,true,,13351,177,529,529,null,0,1463,0
1594391591317,58,Book category-0,200,,jp@gc - Ultimate Thread Group 1-830,text,true,,13351,177,529,529,http://localhost:8082/books/,58,0,0
1594391589422,6,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-841,,true,,13353,285,529,529,null,0,1949,0
1594391591371,6,catalog-0,200,,jp@gc - Ultimate Thread Group 1-841,text,true,,13353,285,529,529,http://localhost:8082/books/,5,0,1
1594391590952,15,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-948,,true,,13351,285,529,529,null,0,410,0
1594391591362,15,catalog-0,200,,jp@gc - Ultimate Thread Group 1-948,text,true,,13351,285,529,529,http://localhost:8082/books/,15,0,1
1594391587761,311,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-662,,true,,18670,864,529,529,null,0,3310,0
1594391589113,2,login-0,200,,jp@gc - Ultimate Thread Group 1-662,text,true,,4977,231,454,454,http://localhost:8082/login,2,0,0
1594391591073,309,login-1,200,,jp@gc - Ultimate Thread Group 1-662,text,true,,13693,633,529,529,http://localhost:8082/books,208,0,1
1594391591080,83,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-651,,true,,8608,187,529,529,null,0,222,0
1594391591302,83,Book category-0,200,,jp@gc - Ultimate Thread Group 1-651,text,true,,8608,187,529,529,http://localhost:8082/books/category/4,83,0,0
1594391589241,246,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-643,,true,,18670,864,529,529,null,0,1901,0
1594391589577,2,login-0,200,,jp@gc - Ultimate Thread Group 1-643,text,true,,4977,231,470,470,http://localhost:8082/login,2,0,0
1594391591144,244,login-1,200,,jp@gc - Ultimate Thread Group 1-643,text,true,,13693,633,529,529,http://localhost:8082/books,225,0,0
1594391591140,108,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-900,,true,,19766,286,529,529,null,0,142,0
1594391591282,108,book-0,200,,jp@gc - Ultimate Thread Group 1-900,text,true,,19766,286,529,529,http://localhost:8082/books/2,108,0,0
1594391590321,83,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-698,,true,,7927,187,529,529,null,0,987,0
1594391591308,83,Book category-0,200,,jp@gc - Ultimate Thread Group 1-698,text,true,,7927,187,529,529,http://localhost:8082/books/category/2,83,0,2
1594391588286,112,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-573,,true,,6711,226,529,529,null,0,2996,0
1594391591282,112,Home-0,200,,jp@gc - Ultimate Thread Group 1-573,text,true,,6711,226,529,529,http://localhost:8082/,112,0,2
1594391591171,43,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-993,,true,,13351,285,529,529,null,0,181,0
1594391591352,43,catalog-0,200,,jp@gc - Ultimate Thread Group 1-993,text,true,,13351,285,529,529,http://localhost:8082/books/,42,0,1
1594391591222,68,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-478,,true,,6711,226,529,529,null,0,108,0
1594391591330,68,Home-0,200,,jp@gc - Ultimate Thread Group 1-478,text,true,,6711,226,529,529,http://localhost:8082/,68,0,8
1594391586713,36,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-943,,true,,8606,187,529,529,null,0,4650,0
1594391591363,36,Book category-0,200,,jp@gc - Ultimate Thread Group 1-943,text,true,,8606,187,529,529,http://localhost:8082/books/category/4,36,0,1
1594391590924,48,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-901,,true,,19961,287,529,529,null,0,427,0
1594391591351,48,book-0,200,,jp@gc - Ultimate Thread Group 1-901,text,true,,19961,287,529,529,http://localhost:8082/books/11,48,0,0
1594391591177,20,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-565,,true,,7927,187,529,529,null,0,208,0
1594391591385,20,Book category-0,200,,jp@gc - Ultimate Thread Group 1-565,text,true,,7927,187,529,529,http://localhost:8082/books/category/2,20,0,0
1594391589889,78,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-759,,true,,19930,286,529,529,null,0,1450,0
1594391591339,78,book-0,200,,jp@gc - Ultimate Thread Group 1-759,text,true,,19930,286,529,529,http://localhost:8082/books/8,77,0,0
1594391591213,37,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-945,,true,,6977,756,529,529,null,0,168,0
1594391591381,37,logout-0,200,,jp@gc - Ultimate Thread Group 1-945,text,true,,6977,756,529,529,http://localhost:8082/,1,0,0
1594391591114,33,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-896,,true,,13351,177,529,529,null,0,272,0
1594391591385,33,Book category-0,200,,jp@gc - Ultimate Thread Group 1-896,text,true,,13351,177,529,529,http://localhost:8082/books/,33,0,0
1594391589435,285,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-624,,true,,18670,864,529,529,null,0,1706,0
1594391589899,5,login-0,200,,jp@gc - Ultimate Thread Group 1-624,text,true,,4977,231,477,477,http://localhost:8082/login,4,0,0
1594391591146,280,login-1,200,,jp@gc - Ultimate Thread Group 1-624,text,true,,13693,633,529,529,http://localhost:8082/books,188,0,1
1594391590530,25,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-710,,true,,7917,187,529,529,null,0,880,0
1594391591409,25,Book category-0,200,,jp@gc - Ultimate Thread Group 1-710,text,true,,7917,187,529,529,http://localhost:8082/books/category/3,25,0,1
1594391587969,158,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-908,,true,,40565,1426,529,529,null,0,3309,0
1594391588057,57,review-0,200,,jp@gc - Ultimate Thread Group 1-908,text,true,,20362,1093,422,422,http://localhost:8082/books/5#reviews,29,0,0
1594391591335,101,review-1,200,,jp@gc - Ultimate Thread Group 1-908,text,true,,20203,333,529,529,http://localhost:8082/books/5,101,0,1
1594391588144,311,review,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-916,,true,,40568,1421,529,529,null,0,2982,0
1594391588698,210,review-0,200,,jp@gc - Ultimate Thread Group 1-916,text,true,,20365,1088,444,444,http://localhost:8082/books/5#reviews,27,0,0
1594391591336,101,review-1,200,,jp@gc - Ultimate Thread Group 1-916,text,true,,20203,333,529,529,http://localhost:8082/books/5,100,0,0
1594391589249,155,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-821,,true,,19930,286,529,529,null,0,2033,0
1594391591282,155,book-0,200,,jp@gc - Ultimate Thread Group 1-821,text,true,,19930,286,529,529,http://localhost:8082/books/8,154,0,1
1594391589731,123,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-818,,true,,20072,287,529,529,null,0,1584,0
1594391591315,123,book-0,200,,jp@gc - Ultimate Thread Group 1-818,text,true,,20072,287,529,529,http://localhost:8082/books/19,122,0,1
1594391587012,59,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-859,,true,,13353,285,529,529,null,0,4370,0
1594391591381,59,catalog-0,200,,jp@gc - Ultimate Thread Group 1-859,text,true,,13353,285,529,529,http://localhost:8082/books/,59,0,1
1594391591426,15,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-624,,true,,13353,285,529,529,null,0,4,0
1594391591429,15,catalog-0,200,,jp@gc - Ultimate Thread Group 1-624,text,true,,13353,285,529,529,http://localhost:8082/books/,15,0,0
1594391590759,21,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-904,,true,,13351,285,529,529,null,0,671,0
1594391590809,41,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-866,,true,,20069,286,529,529,null,0,601,0
1594391591429,21,catalog-0,200,,jp@gc - Ultimate Thread Group 1-904,text,true,,13351,285,529,529,http://localhost:8082/books/,21,0,1
1594391591410,41,book-0,200,,jp@gc - Ultimate Thread Group 1-866,text,true,,20069,286,529,529,http://localhost:8082/books/1,38,0,1
1594391590262,27,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-732,,true,,7917,187,529,529,null,0,1164,0
1594391591426,27,Book category-0,200,,jp@gc - Ultimate Thread Group 1-732,text,true,,7917,187,529,529,http://localhost:8082/books/category/3,27,0,0
1594391589722,50,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-890,,true,,6977,756,529,529,null,0,1687,0
1594391591409,50,logout-0,200,,jp@gc - Ultimate Thread Group 1-890,text,true,,6977,756,529,529,http://localhost:8082/,0,0,0
1594391589861,41,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-762,,true,,19805,286,529,529,null,0,1559,0
1594391591420,41,book-0,200,,jp@gc - Ultimate Thread Group 1-762,text,true,,19805,286,529,529,http://localhost:8082/books/4,40,0,1
1594391589209,13,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-932,,true,,13351,177,529,529,null,0,2250,0
1594391591458,13,Book category-0,200,,jp@gc - Ultimate Thread Group 1-932,text,true,,13351,177,529,529,http://localhost:8082/books/,13,0,1
1594391590123,5,Book category,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-718,,true,,13353,177,529,529,null,0,1346,0
1594391591469,5,Book category-0,200,,jp@gc - Ultimate Thread Group 1-718,text,true,,13353,177,529,529,http://localhost:8082/books/,5,0,1
1594391590535,96,book,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-771,,true,,19902,286,529,529,null,0,847,0
1594391591381,96,book-0,200,,jp@gc - Ultimate Thread Group 1-771,text,true,,19902,286,529,529,http://localhost:8082/books/6,96,0,0
1594391587225,6,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-609,,true,,6711,226,529,529,null,0,4248,0
